,user_names,text
7197,LoSpeaking,@LeftismForU @libsoftiktok A lot of her feelings are very common during menopause
7198,LoSpeaking,"@WillcoxLucinda @ClintonNewz Goddess, I wish she would have!"
7199,LoSpeaking,@OrlandoHaire @POTUS I just don’t like to be bossed! Never tell a woman what to do with her body!
7200,LoSpeaking,@POTUS Make me!
7201,LoSpeaking,@ClintonNewz Don’t forget her favorite word of all: f*cking
7202,LoSpeaking,"@Mongu_please @libsoftiktok eww, I guess you could! But that would be perverse"
7203,LoSpeaking,@ClintonNewz And she’s teaching them to have the broadest vocabulary I’ve ever seen!
7204,LoSpeaking,@betsye99 @kingdodm @libsoftiktok We’ve got a live one right here folx! https://t.co/7gFWlgQ5ne
7205,LoSpeaking,@ClintonNewz It couldn’t go to a more deserving or qualified person
7206,LoSpeaking,"@fathermaws @libsoftiktok You’re right, there are no advantages then"
7207,LoSpeaking,"@Susan41364994 @libsoftiktok Well yes, it goes without saying she would be a super slut"
7208,LoSpeaking,@tharealkingpin @libsoftiktok Woman: a being that believes she is a woman
7209,LoSpeaking,@GodandLisa4ever @BestGamRnDaWrld @libsoftiktok 😂 you can’t arrest someone for dancing! 💃 you can give them some singles though!
7210,LoSpeaking,@WillcoxLucinda @marinasmigielsk I try to get my company to exclusively hire Black trans Muslim woman!
7211,LoSpeaking,"@DeSantisWarRoom @ChristinaPushaw @CBS12 @CharlieCrist @RonDeSantisFL Jesus H. Crist, does he think this is a winning strategy?"
7212,LoSpeaking,"@POTUS We must unionize companies to strange company profits and give power over to a new set of leaders, the union bosses. Another great idea, Joe! 💡"
7213,LoSpeaking,@marinasmigielsk Nature documentaries are not what they used to be. They’re better!
7214,LoSpeaking,"@BestGamRnDaWrld @libsoftiktok Ok, crazy!"
7215,LoSpeaking,@kingdodm @libsoftiktok Woman: noun: a thing you’ll never touch
7216,LoSpeaking,"@abbyhasthoughts @libsoftiktok I mean, I agree, there’s no way a woman could match the grace and finesse of this performance but I was curious"
7217,LoSpeaking,"@bluegeorge9 @libsoftiktok Utah has developed a very large, devout LGBTQIA2SFM+ population, believe it or not. They are extra motivated because of the mormons"
7218,LoSpeaking,"@marinasmigielsk @VP @SecMartyWalsh I was supposed to go to drag brunch this morning, but I went to leave and saw a MAGA Fascist walking down the sidewalk so I was too afraid to leave 😢"
7219,LoSpeaking,"@VP @SecMartyWalsh Yes! Screw capitalism! Make it so that companies can no longer operate profitably, bring the whole system down! 👏🏿👏🏾👏🏼"
7220,LoSpeaking,@jersey_some @libsoftiktok They are free to do with it as they wish!
7221,LoSpeaking,"@tedcruz @AlexBerenson @TaylorLorenz Ted, you wish you had an ounce the integrity that @TaylorLorenz has!!!"
7222,LoSpeaking,@MayraFlores2022 I just tried Birria and I agree!
7223,LoSpeaking,"@trumpybear24 @libsoftiktok To be fair, you look like a woman biologist"
7224,LoSpeaking,"@jersey_some @libsoftiktok I would be an incredible justice. Instead of giving 40B to Ukraine, I would give it to Black folx"
7225,LoSpeaking,@GovRonDeSantis @ChristinaPushaw @GovRonDeSantis you need to be America’s governor
7226,LoSpeaking,@trumpybear24 @libsoftiktok You look like a woman
7227,LoSpeaking,"@jersey_some @libsoftiktok Oh please, it’s in the dictionary, yo!"
7228,LoSpeaking,"@jersey_some @libsoftiktok Yes, yes I am"
7229,LoSpeaking,@libsoftiktok JK sometimes men make the best women!
7230,LoSpeaking,@koltooo @libsoftiktok Hopefully! 🤩
7231,LoSpeaking,@trumpybear24 @libsoftiktok Race card. Typical.
7232,LoSpeaking,@sunsunsunnygirl @libsoftiktok This is at Mitt’s house
7233,LoSpeaking,@libsoftiktok I have a question: why not just have a woman do this?
7234,LoSpeaking,@DanPike10 @sarahbeth345 @ChristinaPushaw @TheDemocrats Of course!
7235,LoSpeaking,@marinasmigielsk I have a blind date at Waffle House and I’m going to try to memorize these before then
7236,LoSpeaking,"@AlexBerenson @libsoftiktok @TaylorLorenz Sorry @Alexberenson, you don’t get to be #1 reporter by letting facts (aka details) get in your way!"
7237,LoSpeaking,"@bluebloodcoug @AnnLesbyPhD @gaybe_miller @ClaireFosterPHD You need to set higher standards for yourself, sir."
7238,LoSpeaking,"@Urkillnmetoo @AnnLesbyPhD I’m not sure, but I think this phot might have been doctored. There’s no way he would use red as a background like that"
7239,LoSpeaking,@rmiames @AnnLesbyPhD We’ve got a live one here folx! https://t.co/rCh6zD2Rtp
7240,LoSpeaking,@MoldyGecko @BumfOnline @ProgressivePics I was about to ask you the same thing
7241,LoSpeaking,@gaybe_miller @JebraFaushay @AnnLesbyPhD @Pat_groin_now If milk wasn’t a symbol of white supremacy than why is it white???
7242,LoSpeaking,@TimRunsHisMouth 😆 😂
7243,LoSpeaking,@TimRunsHisMouth Only with every commentor here’s Dad
7244,LoSpeaking,@LauraKronen I did when I was man. Why are y’all so uptight?
7245,LoSpeaking,"@TimRunsHisMouth I’ve been here, the tapas are on point!"
7246,LoSpeaking,@TimRunsHisMouth @POTUS I wish he would get a Cameo account. I have a dirty joke I would love for him to read
7247,LoSpeaking,RT @LoSpeaking: @dianaberrent #VaxHot https://t.co/EtKyuxbWl3
7248,LoSpeaking,@dianaberrent #VaxHot https://t.co/EtKyuxbWl3
7249,LoSpeaking,"@TBUBadCompany @JLHibs @FoxNews I would tear down the walls and let everyone in, but they were here when we moved in and the head of the HOA is a very mean woman. Don’t cross her!"
7250,LoSpeaking,@stillgray I’m gay for Taylor ♥️
7251,LoSpeaking,"@thevivafrei This was cool, but your shoddy camera work at the beginning caused me to vomit all over my Italian leather sofa. You owe me $46,000CAD"
7252,LoSpeaking,@MattWalshBlog No drag party? Boring.
7253,LoSpeaking,@FoxNews https://t.co/1OMZIR4UFs
7254,LoSpeaking,@ClintonNewz 🇿🇦❤️
7255,LoSpeaking,"@nypost Coincidentally, my inlet also has algae"
7256,LoSpeaking,@ClintonNewz Hopefully Al Sharpton will be the auctioneer!
7257,LoSpeaking,@ClintonNewz Where can I get some of these? Craigslist?
7258,LoSpeaking,@JackPosobiec Sporks are the only safe kitchen utensil
7259,LoSpeaking,@sarahbeth345 @ChristinaPushaw @TheDemocrats Maybe if you made some reasonable demands instead of ridiculous ones???
7260,LoSpeaking,@Sarcasmcat24 😂 😆 😝
7261,LoSpeaking,@LeftismForU @libsoftiktok 😂 😂
7262,LoSpeaking,"@JackPosobiec If by prohibit, you mean support, endorse and possibly perform, then yes, Jack, we agree."
7263,LoSpeaking,@FoxNews NO ONE messes with our everyday low prices! NO ONE
7264,LoSpeaking,"@AnnLesbyPhD @FoxNews Goddess forbid if you are a woman, non-binary, trans or BIPIC person and you find yourself outdoors with Nick Offerman. Let’s just say, I hope you remembered your whistle!"
7265,LoSpeaking,"@WillcoxLucinda @LeAdderNoire The stones on that guy, wow 🤩"
7266,LoSpeaking,@LeAdderNoire Every modern man should look like a 1960s housewife
7267,LoSpeaking,"@VP What’s the carbon footprint of that giant plane? Should be driving an EV for travel, Kamala!"
7268,LoSpeaking,@vg19374344 @drlelias @michaelmalice Your all dumb
7269,LoSpeaking,"@WhiteHouse @POTUS @SecMartyWalsh I vote blue no matter what! I vote blue, kiss my butt! #MAGAmeltdown #MAGAFascists #DarkBrandonRising"
7270,LoSpeaking,@HollyBriden @libsoftiktok All the best guys are
7271,LoSpeaking,"@VP As a trans woman, I will NEVER let the government tell me what to do with my body!"
7272,LoSpeaking,@nypost Watch out for falling… prices!
7273,LoSpeaking,@POTUS I trust everything you say!
7274,LoSpeaking,"@JebraFaushay @POTUS Score! No, seriously, if you’re looking to score some drugs, you just hit the jackpot Jebra!"
7275,LoSpeaking,@WhiteHouse @SecMartyWalsh Remember to hug your nearest trans woman or man! 🤗
7276,LoSpeaking,@CNN https://t.co/ZekdyyBO1M
7277,LoSpeaking,@_Katy_Denise You really should mark this as sensitive because I’m at the mall and I didn’t bring my lotion. #uncontrollableBoner
7278,LoSpeaking,@AnnLesbyPhD My old dentist had copies of National Review sitting there on the end tables. Like anyone could happen to see them. Make a scene? You bet your ass I did!
7279,LoSpeaking,@libsoftiktok @axios They really should get armed guards and a barbed wire fence
7280,LoSpeaking,@libsoftiktok My dear friend Tess T. Eccles-Brown was permanently banned for making a joke at Dan Rather
7281,LoSpeaking,"@andrewdoyle_com Speak for yourself, this is a breath of fresh air!"
7282,LoSpeaking,"@LeftismForU @libsoftiktok The only thing oppressed here are the stage support beams, hayo!"
7283,LoSpeaking,"@libsoftiktok Keffals, Catboy Ranch, DIY HRT, Kiwifarms"
7284,LoSpeaking,@nytimes Good. The first amendment was a mistake. It is nothing but a LGBTQIA2SFM+ harm pipeline
7285,hedtriplamarr,Boobs make a great pillow till you try to flip 'em over to the cold side
7286,hedtriplamarr,@tcv1996 Maybe I just have a VERY convincing trenchcoat😂
7287,hedtriplamarr,@deaddelish I'm so awkward irl though😂
7288,hedtriplamarr,RT @lizzzzzielogan: man if you guys think olivia wilde leaving her longtime partner for the hot young thiing starring in her movie and bein…
7289,hedtriplamarr,RT @BudrykZack: Chris Pine is just a weird little guy who happens to be too classically handsome for it to matter and I wish him the very b…
7290,hedtriplamarr,@deaddelish I got my chapstick &amp; I'm heading to west Virginia now!
7291,hedtriplamarr,"@rustygunters That's probably the storyboard they used to pitch the show and they were hoping they'd be able to get them to sign on to the project. Don't tell them toto is dead, it'll crush them"
7292,hedtriplamarr,"""Uh yeah, we're aware"" -everyone who lives in pennsylvania https://t.co/a3pCtgzp6z"
7293,hedtriplamarr,@wasted_karma Deal!
7294,hedtriplamarr,@rustygunters Maybe this is a storyboard of an abandoned plot line from that show
7295,hedtriplamarr,@tcv1996 It's fool proof!
7296,hedtriplamarr,@_hangrypanda No going over bridges!
7297,hedtriplamarr,@wasted_karma I do love a good estate sale flip but nothing beats finding something that is just weird af. I'll show you some pictures of my weirdest/favorite finds sometime
7298,hedtriplamarr,@CaptAntagonist Weird brain game recognize weird brain game😂😂
7299,hedtriplamarr,What if we kissed at the Mothman Festival
7300,hedtriplamarr,@JimmyJ62137861 In 1971 I was still 15 years away from being born so that's a no😂
7301,hedtriplamarr,@superastrofemme @Katticito 😂😂
7302,hedtriplamarr,"@wasted_karma Everything I have bought for my house (aside from my washing machine) &amp; my entire wardrobe I got from estate sales &amp; thrift stores. I have cool, vintage shit that costs WAAAAAY less than retail. I'm all about that life 😂"
7303,hedtriplamarr,RT @karmacondon: my friend's dad after watching one season of The Wire https://t.co/tAmmjrKCGS
7304,hedtriplamarr,@wasted_karma Nothing fun or sexy (I dont even drink! Lol) it was in a box of books I got from an estate sale 😂. It's going to continue its journey at the local thrift shop next time I do a drop off
7305,hedtriplamarr,@CaptAntagonist What do you think you're the only one with a brain that works weird? 😂😂😂https://t.co/tuKV98bl5X
7306,hedtriplamarr,OK these illustrations from the official Playboy's bar guide of 1971 are slaying me https://t.co/V1Swl5DBGL
7307,hedtriplamarr,"@CaptAntagonist You know me, all about that life of crime!"
7308,hedtriplamarr,RT @CaptAntagonist: 👏 Don't 👏 clap 👏 or 👏 the 👏 interdimensional 👏 space 👏 demons 👏 will 👏 bring 👏 the 👏 fall 👏 of 👏 man 👏
7309,hedtriplamarr,I turned my red flags into skanky red lingerie now no one even realizes I have red flags
7310,hedtriplamarr,Actually just a fuckable trashcan in a trenchcoat
7311,hedtriplamarr,@skullduggery80 😂 https://t.co/zjBdpR9JZ7
7312,hedtriplamarr,@skullduggery80 Luckily for you I'm a kitchen badass &amp; I know exactly what to do with some good bacon 😉😂
7313,hedtriplamarr,Lemme get real close &amp; see what those pheromones smell like
7314,hedtriplamarr,@tcv1996 I did drop like 40lbs this year but that was more divorce-related stress than healthy lifestyle choices lol
7315,hedtriplamarr,@Hoodyhoo5 https://t.co/Vi5caSRB6M
7316,hedtriplamarr,"Life is all about choices, my brain wanted to choose being skinny but my heart wanted to choose sleeping in &amp; enjoying good food and in this house, the heart reigns supreme"
7317,hedtriplamarr,"RT @MediumSizeMeech: What would happen if we put Chris Pine and Oscar Isaac in a romcom with chunky knit sweaters and big pants, and then t…"
7318,hedtriplamarr,RT @Harlequin4good: @hedtriplamarr @theformermrs_ You are hereby officially recognized as clinically genius AF and this tweet now also come…
7319,hedtriplamarr,@Bobapool Ah I love pitch meeting but i don't think I've ever watched any of his other stuff!
7320,hedtriplamarr,RT @captain_117: Moon Knight was fucking great https://t.co/q5cv7SXRbX
7321,hedtriplamarr,RT @OfficialUBogart: Sometimes i wish my nut shot out like silly string
7322,hedtriplamarr,"RT @coffeeandvinyl1: No no, I love coughing and being able to film the elevator scene from The shining"
7323,hedtriplamarr,@nova_Corpse 💔
7324,hedtriplamarr,"The idea of movie stars is so bizarre when you think about it. ""You're SO good at pretending, here's millions of dollars bc you pretend so good"" sounds like some shit a kindergartener made up"
7325,hedtriplamarr,RT @kashmeredanny: me at a restaurant I didn’t want to go to after saying “im literally down for wherever” https://t.co/KsvdCdAzRU
7326,hedtriplamarr,@coffeeandvinyl1 And she's here to serve us FACE good lord!🔥🔥🔥🔥🔥
7327,hedtriplamarr,RT @MayorOfAsstown: Knocking on the neighbor's door and asking to borrow a cup of ass
7328,hedtriplamarr,RT @coffeeandvinyl1: If you wear a bold lipstick it makes the oversized sweatpants and lack of a shower look worldly and mysterious.
7329,hedtriplamarr,@skullduggery80 Well now you're just showing off😏😂
7330,hedtriplamarr,@wasted_karma I'm picturing t-rexes with their tiny little arms trying to play dodgeball 😂😂😂
7331,hedtriplamarr,"@skullduggery80 Well if there's no mess you're not doing it right so don't think of it as cleaning up, think of it as checking your work😂😂"
7332,hedtriplamarr,@skullduggery80 Well you know what the important thing is that you're having fun😂
7333,hedtriplamarr,@BernKwah I'm going to put a variety of sizes out so as to not limit my options too narrowly😂
7334,hedtriplamarr,@_hangrypanda Hmm maybe I should put a thermostat set at 73 out there too just to make it really clear😂
7335,hedtriplamarr,@wasted_karma Then I start my new world order bc what else would one do with an army of dinosaurs😂
7336,hedtriplamarr,@skullduggery80 I had to reread this like 3x's to make sure I was reading it right😂😂😂
7337,hedtriplamarr,@_hangrypanda Of course there's snacks I'm not *that* kind of animal! 😂
7338,hedtriplamarr,@DrOrbros I mean I wouldn't turn down some extensive home improvements 😂
7339,hedtriplamarr,@Lostwanderer33 Hey now I gotta draw the line somewhere😂
7340,hedtriplamarr,"I'm done leaving milkshakes in the yard I'm gonna leave some cargo shorts, a home-cooked meal, and some power tools in the yard and see what that brings"
7341,hedtriplamarr,@wasted_karma *of lol
7342,hedtriplamarr,RT @LolOverruled: Favorite sign today https://t.co/6rNtrSbNLc
7343,hedtriplamarr,"@wasted_karma I'd prefer to have an army if dinosaurs bent to my will, but I won't micromanage 😂"
7344,hedtriplamarr,@thordaddy2000 Just following up to say the deeper flavors are INCREDIBLE. I'm kind of a bad kitchen bitch😂
7345,hedtriplamarr,Don't have to worry about when it is and isn't appropriate to wear white if you just wear black all the time
7346,hedtriplamarr,RT @MikeHunt69bang: https://t.co/OQCwkPqAYD
7347,hedtriplamarr,@Lostwanderer33 I'm full of good information 😂
7348,hedtriplamarr,@coffeeandvinyl1 Perfection!
7349,hedtriplamarr,"RT @davejorgenson: YOU SHOULD          THE DRAMA
DO SOMETHING     SURROUNDING
PRODUCTIVE           THIS MOVIE IS…"
7350,hedtriplamarr,RT @winetourdriver: Are they pathetic or what? https://t.co/wT76IrcbXE
7351,hedtriplamarr,Jfc I can't put together a coherent sentence today
7352,hedtriplamarr,"OK you can murder my pussy but then you have to give it mouth to mouth resuscitation, bring it back to life, then murder it again"
7353,hedtriplamarr,RT @VinMan17: nine year old me on a road trip staring out the window while evanescence blasts in my CD player https://t.co/hz5hvoX6ns
7354,hedtriplamarr,RT @MayorOfAsstown: Maybe I joke around so much because I grew up in an environment where expressing my all-consuming sadness was considere…
7355,hedtriplamarr,RT @OfficialUBogart: We all got that someone we can't say no to.. Fuck that person
7356,hedtriplamarr,"RT @clitneysmears: Maybe if you didn’t smell so good, I wouldn’t be naked in the middle of the office."
7357,hedtriplamarr,@coffeeandvinyl1 😍😍🥵🥵🔥🔥
7358,hedtriplamarr,@tcv1996 Obviously!
7359,hedtriplamarr,RT @tristehomo: https://t.co/aVGc80qqkV
7360,hedtriplamarr,RT @bitzydimbo: the human urge to form factions against strangers and play polarity is precisely why i avoid you motherfuckers.
7361,hedtriplamarr,"RT @superastrofemme: Okay, so who's on twitter just to follow the topic ""soups"". Who????"
7362,hedtriplamarr,@tcv1996 It doesn't have to be an either/or!
7363,hedtriplamarr,"RT @bitzydimbo: ""may put up a cartoon avi and troll bitches selfies because i hate how i look."" -bitches who hate how they look."
7364,hedtriplamarr,RT @koralinadean: if olivia wilde was smart her next project would be a meta comedy film about a group of dysfunctional a-list actors in ho…
7365,hedtriplamarr,"RT @neilhimself: Elon Musk doesn't come to me for advice on how to fail to buy Twitter, and I don't go to him for film, TV or literature cr…"
7366,hedtriplamarr,RT @Wander_Lust324: This could be us but you don’t make me laugh. https://t.co/C2ILX1bEdf
7367,hedtriplamarr,"@CaptAntagonist Or even worse ""the only way to fix this huge problem is for you to make a phone call yourself""

Like can I just choose death, or...?"
7368,hedtriplamarr,@CaptAntagonist I'm anxious just thinking about it
7369,hedtriplamarr,"Hey babe whatcha doing, wanna get uncouth as hell"
7370,hedtriplamarr,"RT @CaptAntagonist: Write a horror story with one sentence. I'll start

Welcome to America!"
7371,hedtriplamarr,"@CaptAntagonist ""Your presence is required and you will know no one in attendance"""
7372,hedtriplamarr,@CoolPurpleBass 😂😂😂
7373,hedtriplamarr,@HeSoSilly As long as I can piggyback it'll do just fine!
7374,hedtriplamarr,RT @onewiththesand: For those of you who think your children must go to college.  My husband just retired at 55.  I was able to stay home w…
7375,hedtriplamarr,"RT @LoveNLunchmeat: She was timeless, like a crock used to serve french onion soup"
7376,hedtriplamarr,@superastrofemme Somehow that makes it even more perfect😂
7377,hedtriplamarr,@letmerelaxyou Wearing a torn up nuns habit &amp; having to fight my way through a pack of wild animals while piggybacking someone hot😂
7378,hedtriplamarr,@_hangrypanda That why I have long fake nails so i can just latch on
7379,hedtriplamarr,"@CaptAntagonist Most people don't know this but when Jonathan Davis does his bark-singing, he's actually just yelling at flamingos"
7380,hedtriplamarr,@letmerelaxyou I am like....alarmingly into whatever is happening there 😂
7381,hedtriplamarr,@superastrofemme Although maybe I just cut the trucker altogether and escape on alpaca-back?
7382,hedtriplamarr,@CaptAntagonist Does it make you feel like this https://t.co/0EZr8Hc4Vu
7383,hedtriplamarr,"@superastrofemme Hmm I'm not sure about the flamingos but I know a guy that runs an emu farm, think that will do?"
7384,hedtriplamarr,@CaptAntagonist Couldn't resist 😂 https://t.co/4I1Zuk7GBG
7385,hedtriplamarr,@_hangrypanda OK well I guess this is where we differ bc that thought had never occurred to me till just now😂😂
7386,hedtriplamarr,@superastrofemme Even in hell they serve shrimp! (but bc it's hell there's never any dipping sauce for the coconut shrimp)
7387,hedtriplamarr,"@deaddelish Perfect, I'll grab by nuns habit &amp; my little dog &amp; meet you at the river!"
7388,hedtriplamarr,"@CaptAntagonist Well I had a very sheltered upbringing &amp; missed out on many normal childhood events such as seeing a scared trucker being defended from flamingoes by a piggyback nun, an angry Yorkie, &amp; 2 guys with 3 guns while escaping a possibly erupting volcano"
7389,hedtriplamarr,@charros_55 😂😂
7390,hedtriplamarr,@_hangrypanda Same😂
7391,hedtriplamarr,"OK what the fuck is this &amp; more importantly, who wants to let me hop on their back &amp; recreate it https://t.co/xJKi9p6G8b"
7392,hedtriplamarr,@superastrofemme Those are truly the darkest timelines 😂
7393,hedtriplamarr,"RT @bitzydimbo: dislike me for my vexing personality and my idiotic replies, but love me for my blueberry coffee cake recipe."
7394,hedtriplamarr,RT @femaleredhead: oh your boyfriend’s a doctor? well my boyfriend is now the coach of an imaginary football team for the next 4 months
7395,hedtriplamarr,"RT @RuckabillyFex: Thanks for your concern, lady, but I don’t have any ham-related trauma."
7396,hedtriplamarr,"RT @BooksAndAxes: I'm no one special, but if you're paying attention, I can teach you some things."
7397,hedtriplamarr,RT @coffeeandvinyl1: I want to go somewhere nice. Somewhere where you need to have rhinestones on your T-shirt to get in.
7398,hedtriplamarr,"RT @RuckabillyFex: It’s okay, babe, I’m not sexually attracted to me, either."
7399,hedtriplamarr,RT @RuckabillyFex: *seductively puts on Cracker Barrel™️ t-shirt
7400,hedtriplamarr,"@superastrofemme Oh god...I guess if there's infinite realities, there are infinite shrimp realities, right, is that how math works? Ugh i might need to leave work for the day so I can think this over😂🦐"
7401,hedtriplamarr,"RT @clitneysmears: I’m not sad, I’m just ovulating."
7402,hedtriplamarr,"RT @mayamanion: After I dropped my daughter off at college, my youngest son said “We’re finally empty nesters. Let’s start traveling”."
7403,hedtriplamarr,"@superastrofemme As long as it's not the Rick &amp; Morty shrimp reality, there's enough nazis in this reality, nazi shrimp would just be TOO much, plus I bet all that hate makes them taste TERRIBLE 😂😂"
7404,hedtriplamarr,RT @bitzydimbo: they're all audiobooks if you read out loud.
7405,hedtriplamarr,RT @bitzydimbo: just here adding to my mute collection.
7406,hedtriplamarr,RT @bitzydimbo: when i die embalm me with coffee.
7407,hedtriplamarr,RT @bitzydimbo: waking up to hot alien chicks and their conspiratitty theories IS my kink.
7408,hedtriplamarr,RT @Crazy_ButCute2: Unfollowing you wasn't enough but mute should do it
7409,hedtriplamarr,RT @smileitsfree44: When you know he’s a keeper 😏 https://t.co/uYYP8DNSCM
7410,hedtriplamarr,"@Camel_Crushin ...but.... I've got two tickets to iron maiden, baby! 😂😂"
7411,hedtriplamarr,RT @bitzydimbo: nobody cares which online website published your tweet except you baby.
7412,hedtriplamarr,Ever get the urge to completely disappear? &amp; I don't mean to another country I mean like to another dimension where the rules of your reality don't apply &amp; you know absolutely nothing &amp; have to start from total scratch or is that just me
7413,hedtriplamarr,RT @lindsaymadge: This person knows me. https://t.co/L9zbt1OSaQ
7414,hedtriplamarr,@coffeeandvinyl1 That's life goals
7415,hedtriplamarr,RT @coffeeandvinyl1: Am I high asf and watching Vampire Diaries? Bitch I might be
7416,hedtriplamarr,"@tcv1996 It makes an appearance in almost all my foods pics, it's my favorite bowl😂I of course got it at salvation army but I looked it up &amp; it's from an actual (but now-closed) noodle house in Japan, and I think that's pretty cool lol"
7417,hedtriplamarr,@thefool_wa https://t.co/A0c8fZdaoU
7418,hedtriplamarr,"@thordaddy2000 It is criminally good, I'm legit excited to eat it for lunch tomorrow after the flavors have had even longer to get brought out. Pitas needed more salt but it was my first time making them so I'll give myself a pass lol"
7419,hedtriplamarr,@skullduggery80 Yes they certainly do😂
7420,hedtriplamarr,@skullduggery80 Look at you making me offers I can't refuse😂
7421,hedtriplamarr,@skullduggery80 😻 😂😂 https://t.co/kXbFk50SWf
7422,hedtriplamarr,"@skullduggery80 😂😂I'm honestly thrilled I could encourage you to do some crimes against corporations, I'm more than happy to be your getaway driver if shit gets real"
7423,hedtriplamarr,@deaddelish I have about 3 days before reality starts melting so I'll be OK I just gotta stay on top of it
7424,hedtriplamarr,@deaddelish Thanks babe💜
7425,hedtriplamarr,"RT @hauntedvirgo: If eating in bed bothers you.. grow up. We’re all adults here. I like to lay in bed with my existential dread, self pity,…"
7426,hedtriplamarr,RT @wasted_karma: Sorry I showed off my trauma. It will happen again.
7427,hedtriplamarr,@deaddelish I forgot to take my antidepressants last night &amp; my ex husband dropped the kids off 3hrs earlier than we agreed on so I've been better but I hope your night is going wonderfully!😘
7428,hedtriplamarr,RT @INDIEWASHERE: ppl saying their making fun of lana del rey’s ‘style’ but she’s been wearing the same stuff for 10+ years and y’all were…
7429,hedtriplamarr,@deaddelish 😘😘 https://t.co/6TOJ6IpQ2T
7430,hedtriplamarr,@clitneysmears Fuck yeah we are!
7431,hedtriplamarr,Babe why are you calling me an affront to god like it's a bad thing?
7432,hedtriplamarr,"@clitneysmears Looking back on it I'm like oh wait I stayed for almost 7yrs after that, I may just be a fuckin idiot😂😂but hey, good for you and for me that we're not living like that anymore!💜"
7433,hedtriplamarr,"I love when my cat perfectly nails a big leap, like yes you amazing graceful bitch, get it"
7434,hedtriplamarr,RT @LilNasX: https://t.co/WDBKV5Eq4F
7435,hedtriplamarr,@clitneysmears When I tried talking to him about it a few days later he told me my inability to let go of the past was going to destroy our marriage. Then made me go back to work after 4wks bc he was tired of supporting me. What a cool &amp; fun 14 yrs that relationship was 😂😂💜💜
7436,hedtriplamarr,"@clitneysmears In literal tears, could've been a slice right out of my marriage. When our youngest was born he got a flat on the way to get me from the hospital &amp; he screamed at me for it the entire hour drive home, 2.5 days postpartum, sitting in the backseat crying with a newborn"
7437,hedtriplamarr,"""Women belong in the kitchen"" like OK, but did it ever occur to you that I also excel in the bedroom"
7438,hedtriplamarr,"RT @falcennial: fancy le creuset cookware ad too rich for my blood, I am a person who will just use a stale tortilla for a trivet"
7439,hedtriplamarr,RT @TrashBrainIdeas: If you haven’t had to hustle for the past 20 years stop fucking telling people they need to hustle. Happy Labor Day.
7440,hedtriplamarr,Oh wait maybe I AM good at flirting
7441,hedtriplamarr,Come over for dinner I made chana masala w basmati rice and pita bread I made FROM SCRATCH
7442,hedtriplamarr,@wasted_karma I feel like there must've been a class that literally everyone took except me bc I'm so awkward😂
7443,hedtriplamarr,@richwhiteley @CaptAntagonist 🏆!
7444,hedtriplamarr,"But can you plug all the holes of heart, bro?"
7445,hedtriplamarr,Cameras in self checkout lanes are malicious like I wasn't GONNA steal from your store but now I HAVE to bc why are you making my face look like that
7446,hedtriplamarr,Whyyyyyy am I so absurdly bad at flirting
7447,hedtriplamarr,@BooksAndAxes A harlot's work is never done!
7448,hedtriplamarr,RT @DropDeadJud: Shaving so I feel pretty incase my roadtrip ends with my body parts being live-auctioned on the dark web.
7449,hedtriplamarr,The quickest way to a man's heart is through his stomach but the quickest way to my heart is through the clitoris
7450,hedtriplamarr,"RT @clitneysmears: Just saw myself from below in my front facing camera, and I understand now why no one will have sex with me."
7451,hedtriplamarr,RT @katehalliwell: me filling the room with negative energy bc i don’t wanna be there https://t.co/q22wQ6GYVW
7452,hedtriplamarr,"Her thighs save lives, my thighs are purveyors of destruction &amp; ruin"
7453,hedtriplamarr,"Just out here making the world a worse place one tweet at a time, as the lord intended"
7454,hedtriplamarr,"RT @LoveNLunchmeat: Rather than demanding forgiveness, you might want to try actual apologies."
7455,hedtriplamarr,"RT @Im_The_Slime: Someone just told me that they watched Beavis and Butthole when they grew up, and I said no you didn't"
7456,hedtriplamarr,"I'm not having a labor day picnic but do you wanna throw some moltolv cocktails at corporations who exploit their workers (so, all corporations)"
7457,hedtriplamarr,"@CaptAntagonist Oh boy, gonna go sow some chaos!"
7458,hedtriplamarr,Show me what that infatuation do
7459,hedtriplamarr,"RT @Hells75Belle: Well, I didn’t wake up from someone kissing my thighs. AGAIN."
7460,hedtriplamarr,"RT @clitneysmears: Sorry, can’t, strained an eyeball from rolling it too hard."
7461,hedtriplamarr,"RT @DropDeadJud: My ex asked if he has to do dishes now, poor guy’s still in love with me."
7462,hedtriplamarr,@coffeeandvinyl1 😎that IS cool af!
7463,hedtriplamarr,"C'mon babe, make a believer outta me"
7464,hedtriplamarr,@PrincesaBallena @coffeeandvinyl1 😂😂
7465,hedtriplamarr,"Not good or evil, but a secret third thing 

(pure unabridged chaos)"
7466,hedtriplamarr,"@coffeeandvinyl1 Gimme that sweet sweet sidewalk, baby😂"
7467,hedtriplamarr,RT @coffeeandvinyl1: ADHD challenge. Would you rather leave the house for 1 minute without headphones or lick the sidewalk
7468,hedtriplamarr,RT @FGRAdam: How Daemon Targaryen starts his day before creating chaos #HouseoftheDragon https://t.co/IccNT9jVW7
7469,hedtriplamarr,RT @EkaBakie: Stop asking “do men find me attractive?” And instead ask “do lesbians find me attractive?” Because that’s a way better metric
